name,occurrences_new
Phyllanthus niruri ssp. lathyroides,26
Phyllanthus niruri ssp. niruri,26
Phyllostachys aureosulcata,60
Phyllostachys bambusoides,998
Phyllostachys bambusoides f. castillonis,1
Phyllostachys flexuosa,12
Phyllostachys nigra,223
Phyllostachys nigra f. boryana,2
Phyllostachys puberula,7
Phyllostachys reticulata,191
Phymatosorus diversifolius,108
Physalis fuscomaculata,6
Physalis ixocarpa,488
Physalis longifolia,579
Physalis longifolia var. subglabrata,383
Physalis macrophysa,4
Physalis peruviana,9189
Physalis philadelphica var. immaculata,7
Physalis polyphylla,2
Physalis pumila var. sonorae,1
Physalis rigida,3
Physalis subglabrata,52
Physalis virginiana var. polyphylla,1
Physalis virginiana var. sonorae,5
Physalis virginiana var. subglabrata,3
Physalis viscosa,643
Physalodes peruviana,1
Phyteuma scheuchzeri,873
Phytolacca americana,89399
Phytolacca americana var. rigida,104
Phytolacca decandra,27
Phytolacca rigida,4
Picris echioides,36131
Picris pauciflora,986
Picris sprengerana,1
Pilea hyalina,436
Pilea microphylla,4491
Pilea microphylla var. longifolia,2
Pilea muscosa,1
Pilea peperomioides,198
Pilea serpyllacea,77
Pilea trianthemoides,3
Pilea trianthemoides var. microphylla,9
Pilosella brachiata,50
Pilosella caespitosa,2681
Pilosella officinarum,50725
Pimenta dioica,890
Pimenta officinalis,17
Pimenta pimenta,1
Pimpinella cretica,597
Pimpinella lutea,29
Pimpinella peregrina,1515
Pimpinella saxifraga,221369
Pimpinella villosa,1098
Pinardia coronaria,19
Pinguicula crystallina,9
Pinguicula grandiflora,2346
Pinus caribaea,233
Pinus contorta,12686
Pinus halepensis,56177
Pinus insignis,5
Pinus oocarpa,1450
Pinus patula,4299
Pinus pinaster,293510
Pinus radiata,23551
Pinus radiata var. binata,12928
Piper sarmentosum,285
Pittosporum undulatum,23373
Plantago alpina,24703
Plantago bellardii,3617
Plantago coronopus,94111
Plantago coronopus ssp. commutata,497
Plantago holosteum,3824
Plantago maritima subsp. serpentina,7079
Plantago patagonica,2805
Plantago patagonica var. breviscapa,4
Plantago patagonica var. gnaphalioides,42
Plantago patagonica var. oblonga,3
Plantago patagonica var. spinulosa,20
Plantago purshii,109
Plantago purshii var. breviscapa,1
Plantago purshii var. oblonga,40
Plantago purshii var. picta,18
Plantago purshii var. spinulosa,8
Plantago serpentina,1167
Plantago spinulosa,2
Plantago subulata,1708
Platyopuntia,1
Pleconax conoidea,1
Pleconax subconica,85
Plectranthus blumei,2
Plectranthus fruticosus,412
Plectranthus ingratus,1
Plectranthus monostachyus,158
Plectranthus scutellarioides,258
Pleioblastus argenteo-striatus,24
Pleioblastus simonii,564
Pleuraphis jamesii,508
Pluchea indica,494
Poa angustifolia,30901
Poa annua ssp. supina,19
Poa annua ssp. varia,3
Poa annua var. supina,19
Poa aquatica,2
Poa caespitosa,25
Poa callida,31
Poa canadensis,1
Poa compressa,74042
Poa flabellata,56
Poa fluitans,1
Poa jubata,22
Poa lepida,3
Poa nemoralis,219545
Poa nuttalliana,2
Poa pratensis ssp. angustifolia,16255
Poa pratensis ssp. strigosa,11
Poa pratensis var. angustifolia,16255
Poa pratensis var. strigosa,11
Poa prolifera,17
Poa stolonifera,1
Poa supina,12077
Poa supina f. exigua,15
Poa trachyphylla,4
Poa trivialis,604219
Poa variegata,1052
Poa viridula,70
Pocilla biloba,22
Podranea ricasoliana,798
Pogostemon helferi,2
Pogostemon stellatus,461
Polanisia dodecandra var. dodecandra,233
Polycarpon tetraphyllum subsp. diphyllum,323
Polygala curtissii,289
Polygonatum hirtum,22
Polygonatum latifolium,148
Polygonatum multiflorum,172132
Polygonum aequale,16
Polygonum agrestinum,1
Polygonum alatum,20
Polygonum alpinum,345
Polygonum arenarium,502
Polygonum arenastrum,21620
Polygonum aviculare,351072
Polygonum aviculare subsp. aequale,32
Polygonum aviculare subsp. buxiforme,387
Polygonum aviculare subsp. calcatum,15
Polygonum aviculare subsp. depressum,2724
Polygonum aviculare subsp. heterophyllum,5
Polygonum aviculare subsp. microspermum,5520
Polygonum aviculare subsp. neglectum,3209
Polygonum aviculare subsp. rectum,146
Polygonum aviculare subsp. rurivagum,1114
Polygonum aviculare var. angustissimum,2
Polygonum aviculare var. depressum,2724
Polygonum aviculare var. erectum,2
Polygonum aviculare var. heterophyllum,5
Polygonum aviculare var. procumbens,1
Polygonum aviculare var. rurivagum,1114
Polygonum aviculare var. vegetum,65
Polygonum aviculare var. vulgare,2
Polygonum bioritsuense,2
Polygonum bistorta,1948
Polygonum bistorta var. bistorta,31
Polygonum buxiforme,85
Polygonum caespitosum,268
Polygonum calcatum,200
Polygonum capitatum,200
Polygonum cespitosum,207
Polygonum chinense,543
Polygonum cognatum,251
Polygonum compactum,7
Polygonum coriarium,2
Polygonum cuspidatum,565
Polygonum erectum,380
Polygonum fusiforme,36
Polygonum heterophyllum,415
Polygonum heterophyllum var. littorale,3
Polygonum humifusum,122
Polygonum hydropiper,31267
Polygonum hydropiper var. projectum,28
Polygonum incanum,1
Polygonum japonicum,263
Polygonum lanatum,63
Polygonum lapathifolium,23251
Polygonum lapathifolium ssp. pallidum,2974
Polygonum lapathifolium var. incanum,425
Polygonum lapathifolium var. incarnatum,1
Polygonum lapathifolium var. lanatum,16
Polygonum lapathifolium var. lapathifolium,5649
Polygonum lapathifolium var. salicifolium,386
Polygonum linicola,5
Polygonum littorale,2
Polygonum microspermum,28
Polygonum monspeliense,25
Polygonum neglectum,594
Polygonum nepalense,680
Polygonum nodosum,57
Polygonum pensylvanicum ssp. oneillii,11
Polygonum perfoliatum,1408
Polygonum persicaria var. tomentosum,1340
Polygonum plebeium,2800
Polygonum propinquum,14
Polygonum rurivagum,949
Polygonum sachalinense,166
Polygonum scabrum,354
Polygonum sieboldii,64
Polygonum tomentosum,40
Polygonum X bohemicum,66
Polygonum zuccarinii,1
Polypogon chilensis,42
Polypogon elongatus,730
Polypogon fugax,1357
Polypogon higegaweri,16
Polypogon imberbis,29
Polypogon maritimus,6339
Polysiphonia brodiei,834
Polysiphonia fucoides,3926
Polysiphonia morrowii,94
Pontederia rotundifolia,432
Populus longifolia,75
Portulaca paniculata,1
Portulaca patens,1
Portulaca quadrifida,451
Potamogeton capillaceus,5
Potamogeton compressus,6252
Potamogeton dimorphus,16
Potamogeton diversifolius,956
Potamogeton diversifolius var. multidenticulatus,2
Potamogeton epihydrus,1859
Potamogeton epihydrus ssp. nuttallii,185
Potamogeton epihydrus subsp. nuttallii,185
Potamogeton epihydrus var. nuttallii,185
Potamogeton epihydrus var. ramosus,15
Potamogeton natans,120644
Potamogeton trichoides,14637
Potamogeton zosterifolius ssp. zosteriformis,4
Potamogeton zosteriformis,942
Potentilla atrovirens,1
Potentilla brooksensis,1
Potentilla floribunda,3
Potentilla fruticosa,650
Potentilla fruticosa ssp. floribunda,16
Potentilla fruticosa var. fruticosa,4
Potentilla fruticosa var. tenuifolia,5
Potentilla goldbachii,201
Potentilla heidenreichii,283
Potentilla intermedia,7945
Potentilla leucocarpa,1
Potentilla micrantha,4450
Potentilla millegrana,2
Potentilla monspeliensis,3
Potentilla neumanniana,44621
Potentilla norvegica,28312
Potentilla norvegica ssp. hirsuta,58
Potentilla norvegica ssp. monspeliensis,207
Potentilla norvegica ssp. norvegica,1356
Potentilla norvegica var. hirsuta,58
Potentilla norvegica var. labradorica,7
Potentilla pensylvanica,1093
Potentilla pensylvanica var. arida,12
Potentilla pensylvanica var. atrovirens,1
Potentilla pensylvanica var. brevipila,2
Potentilla pensylvanica var. pensylvanica,23
Potentilla pensylvanica var. strigosa,18
Potentilla pentandra,11
Potentilla pseudosericea,92
Potentilla rivalis,286
Potentilla rivalis var. millegrana,27
Potentilla rivalis var. rivalis,1
Potentilla rupestris,123
Potentilla sibirica,2
Potentilla strigosa,28
Potentilla subarenaria,2193
Potentilla supina,6345
Potentilla supina subsp. paradoxa,105
Potentilla supina var. ternata,50
Potentilla tabernaemontani,13932
Potentilla thuringiaca,5795
Potentilla verna,86689
Poterium officinale,5
Primula elatior,18535
Primula florindae,99
Primula juliae,28
Prosopis articulata,203
Prosopis chilensis var. velutina,1
Prosopis glandulosa,5055
Prosopis juliflora,13288
Prosopis juliflora var. articulata,6
Prosopis juliflora var. juliflora,75
Prosopis juliflora var. velutina,100
Prosopis limensis,4
Prosopis pallida,3232
Prosopis ruscifolia,91
Prosopis velutina,1270
Prunella laciniata,17148
Prunus campanulata,251
Psamma arenaria,2
Psammophiliella muralis,1539
Pseudelephantopus spicatus,245
Pseudo-elephantopus spicatus,41
Pseudochattonella verruculosa,69
Pseudognaphalium luteoalbum,13828
Pseudomuscari azureum,20
Pseudorlaya maritima,1
Psychrophila leptosepala,95
Pteretis nodulosa,2
Pteris marginata,17
Pteris tripartita,664
Pterocarpus macrocarpus,149
Pterocaulon virgatum,257
Pterolepis glomerata,680
Ptilostemon afer,116
Ptilostemon casabonae,324
Ptychosperma capitis-yorkii,1
Ptychosperma elegans,237
Ptychotis saxifraga,5980
Puccinellia airoides,57
Puccinellia cusickii,2
Puccinellia deschampsioides,24
Puccinellia distans ssp. hauptiana,16
Puccinellia dolicholepis,126
Puccinellia gigantea,198
Puccinellia hauptiana,626
Puccinellia interior,20
Puccinellia neglecta,21
Puccinellia nuttalliana,1084
Puccinellia poecilantha,3
Pueraria montana var. montana,9
Pueraria montana var. thomsonii,9
Pueraria phaseoloides,787
Pueraria tonkinensis,18
Pulicaria dysenterica,120151
Pulicaria hispanica,12
Pulicaria paludosa,1118
Pulsatilla vulgaris,23675
Pycreus fallaciosus,10
Pycreus flavescens,730
Pycreus flavescens var. abyssinicus,726
Pycreus flavescens var. piceus,37
Pycreus piceus,7
Pyracantha coccinea,16852
Pyrethrum partheniifolium,17
Pyrus arbutifolia var. atropurpurea,1
Quamoclit pennata,100
Quamoclit pennata var. pectinata,100
Quamoclit quamoclit,2
Quamoclit vulgaris,2
Rabdochloa,1
Radicula curvisiliqua,1
Raimannia mollissima,1
Ranunculus cymbalaria,1623
Ranunculus cymbalaria ssp. saximontanus,363
Ranunculus cymbalaria var. alpinus,4
Ranunculus cymbalaria var. cymbalaria,21
Ranunculus cymbalaria var. saximontanus,363
Ranunculus falcatus,5
Ranunculus gramineus,5714
Ranunculus lateriflorus,308
Ranunculus limosella,114
Ranunculus macrophyllus,545
Ranunculus parviflorus,8185
Ranunculus parvulus,2
Ranunculus pedatus,92
Ranunculus polyanthemos,17689
Ranunculus psilostachys,474
Ranunculus sardous,37796
Ranunculus sardous subsp. trilobus,77
Ranunculus sardous var. genuinus,37796
Ranunculus sardous var. trilobus,77
Ranunculus testiculatus,374
Ranunculus trilobus,3525
Raphanus orbiculatus,832
Raphanus raphanistrum subsp. sativus,97
Raphanus raphanistrum var. sativus,97
Raphanus sativus,10258
Raphanus sativus forma albus,3
Raphanus sativus forma augustanus,10258
Raphanus sativus forma autumnalis,10258
Raphanus sativus forma brunneus,10258
Raphanus sativus forma carneus,10258
Raphanus sativus forma caudatus,11
Raphanus sativus forma chinensis,10258
Raphanus sativus forma chloris,10258
Raphanus sativus forma crininus,10258
Raphanus sativus forma griseus,10258
Raphanus sativus forma julianus,10258
Raphanus sativus forma leucoplax,10258
Raphanus sativus forma melanoplax,10258
Raphanus sativus forma melanops,10258
Raphanus sativus forma niger,138
Raphanus sativus forma praecox,10258
Raphanus sativus forma purpureus,10258
Raphanus sativus forma roseus,1
Raphanus sativus forma salmoneus,10258
Raphanus sativus forma scarlatinosus,10258
Raphanus sativus forma tristis,10258
Raphanus sativus forma violaceus,10258
Raphanus sativus forma vitreus,10258
Raphanus sativus subsp. caudatus,11
Raphanus sativus subsp. niger,138
Raphanus sativus subvar. aestivus,10258
Raphanus sativus subvar. hybernus,10258
Raphanus sativus subvar. radicula,11
Raphanus sativus var. albus,3
Raphanus sativus var. edulis,10258
Raphanus sativus var. gayanus,10258
Raphanus sativus var. griseus,10258
Raphanus sativus var. hortensis,33
Raphanus sativus var. niger,138
Raphanus sativus var. oleifer,5
Raphanus sativus var. radicula,11
Raphanus sativus var. rapaceus,10258
Raphanus sativus var. vulgaris,10258
Rauvolfia caffra,503
Reichardia picroides,15827
Reineckea carnea,508
Reseda alba,3638
Reseda inodora,22
Reseda luteola,54886
Reseda luteola ssp. gussonei,53
Retama monosperma,1083
Retama raetam,1913
Reussia rotundifolia,10
Reutealis trisperma,28
Reynoutria japonica,97170
Reynoutria japonica var. compacta,18
Reynoutria multiflora,118
Reynoutria sachalinensis,6068
Rhamnus cathartica,106710
Rhamnus davurica,381
Rhamnus frangula,58717
Rhamphicarpa fistulosa,342
Rhaphis aciculata,66
Rhaphis aciculatus,66
Rhaponticum repens,1296
Rhinanthus alectorolophus,49202
Rhinanthus angustifolius,33203
Rhinanthus apterus,8
Rhinanthus major,43
Rhinanthus serotinus,3808
Rhodanthe manglesii,428
Rhodanthe stricta,1841
Rhododendron mucronatum,94
Rhododendron ponticum,46243
Rhododendron tomentosum,48437
Rhododendron tomentosum ssp. subarcticum,3
Rhus floridana,1
Rhus hirta,970
Rhus littoralis,1
Rhus longipes,216
Rhus radicans,396
Rhus radicans var. lucida,396
Rhus radicans var. opaca,396
Rhus radicans var. vulgaris,2
Rhus succedanea,496
Rhus toxicodendron subsp. vulgaris,8
Rhus toxicodendron var. vulgaris,8
Rhus typhina,32784
Rhus typhina var. laciniata,6
Rhynchosia caribaea,433
Rhynchospora colorata,1658
Rhynchospora drummondiana,1
Rhynchospora stellata,27
Richardia brasiliensis,2010
Richardia rosea,1
Richardsonia brasiliensis,4
Richardsonia rosea,1
Ridolfia segetum,742
Ripidium ravennae,1
Robinia pringlei,6
Robinia pseudo-acacia,216293
Robinia pseudoacacia,216293
Robinia pseudoacacia f. inermis,13
Robinia pseudoacacia forma bessoniana,2
Robinia pseudoacacia forma fastigiata,216293
Robinia pseudoacacia forma glaucescens,216293
Robinia pseudoacacia forma goudouinii,216293
Robinia pseudoacacia forma inermis,13
Robinia pseudoacacia forma normalis,216293
Robinia pseudoacacia forma revoluta,216293
Robinia pseudoacacia forma tortuosa,2
Robinia pseudoacacia forma umbraculifera,2
Robinia pseudoacacia subforma umbraculifera,2
Robinia pseudoacacia var. argenteovariegata,216293
Robinia pseudoacacia var. aureovariegata,216293
Robinia pseudoacacia var. bessoniana,2
Robinia pseudoacacia var. bullata,216293
Robinia pseudoacacia var. fastigiata,216293
Robinia pseudoacacia var. goudouinii,216293
Robinia pseudoacacia var. inermis,13
Robinia pseudoacacia var. monstrosa,216293
Robinia pseudoacacia var. procera,216293
Robinia pseudoacacia var. rectissima,1
Robinia pseudoacacia var. spectabilis,216293
Robinia pseudoacacia var. tragacanthoides,216293
Robinia pseudoacacia var. typica,216293
Robinia pseudoacacia var. umbraculifera,2
Robinia pseudoacacia var. uterhartii,216293
Rochelia disperma,128
Rodgersia pinnata,119
Roemeria hybrida,1330
Roldana petasitis,993
Romulea columnae,2281
Rorippa aquatica,97
Rorippa austriaca,5083
Rorippa curvisiliqua,1603
Rorippa curvisiliqua var. curvisiliqua,46
Rorippa curvisiliqua var. lyrata,16
Rorippa curvisiliqua var. nuttallii,1
Rorippa curvisiliqua var. occidentalis,36
Rorippa curvisiliqua var. orientalis,119
Rorippa curvisiliqua var. procumbens,8
Rorippa curvisiliqua var. spatulata,4
Rorippa lyrata,2
Rorippa microphylla,3571
Rorippa nasturtium-aquaticum var. longisiliqua,1
Rosa arvensis,131459
Rosa carolina,1589
Rosa carolina forma glandulosa,13
Rosa carolina var. glandulosa,13
Rosa carolina var. villosa,14
Rosa glauca,7331
Rosa laxa,61
Rosa lucieae,164
Rosa lucieae subvar. glandulifera,1
Rosa lyonii,37
Rosa micrantha,11406
Rosa obovata,1
Rosa rubiginosa var. nemoralis,3
Rosa rubrifolia,3
Rosa rugosa,76207
Rosa rugosa f. alba,7
Rosa serrulata,2
Rosa setigera,579
Rosa setigera var. setigera,6
Rosa setigera var. tomentosa,19
Rosa virginiana subvar. villosa,1176
Rosa wichuraiana,50
Rosa wichuraiana var. glandulifera,50
Rosa wichurana,49
Rosmarinus officinalis,51298
Rosmarinus officinalis var. prostratus,3
Rotala filiformis,17
Roystonea oleracea,58
Rubacer parviflorum,42
Rubacer parviflorus,42
Rubia iberica,2
Rubia tinctoria,29
Rubia tinctorum,1811
Rubus abactus,7
Rubus ablatus,99
Rubus aboriginum,200
Rubus aboriginus,200
Rubus alceifolius,443
Rubus almus,3
Rubus andrewsianus,31
Rubus apogaeus,24
Rubus aptatus,4
Rubus arenicola,9
Rubus arenicolus,9
Rubus argutus,736
Rubus arizonensis,40
Rubus armeniacus,35157
Rubus arundelanus,13
Rubus arvensis,3
Rubus baileyanus,36
Rubus bellobatus,79
Rubus betulifolius,9
Rubus bifrons,2198
Rubus bollianus,1
Rubus burnhamii,10
Rubus bushii,23
Rubus cacaponensis,7
Rubus canadensis var. invisus,5
Rubus cardianus,2
Rubus celer,6
Rubus clarus,3
Rubus cockburnianus,310
Rubus curtipes,23
Rubus deamii,14
Rubus decor,5
Rubus densissimus,4
Rubus depavitus,26
Rubus discolor,162
Rubus elegantispinosus,400
Rubus enslenii,354
Rubus exsularis,26
Rubus fabrimontanus,965
Rubus fecundus,104
Rubus fissipetalus,3
Rubus flagellaris,1550
Rubus floricomus,29
Rubus floridus,5
Rubus frondosus,524
Rubus frustratus,1
Rubus fruticosus,355391
Rubus fuscus,238
Rubus grimesii,10
Rubus hancinianus,23
Rubus humilior,3
Rubus impar,15
Rubus iniens,4
Rubus injunctus,2
Rubus insons,3
Rubus invisus,1
Rubus ithacanus,54
Rubus jaysmithii,12
Rubus jennisonii,6
Rubus kansanus,3
Rubus laudatus,603
Rubus leviculis,210
Rubus leviculus,13
Rubus linkianus,5
Rubus loehrii,132
Rubus longipes,4
Rubus louisianus,8
Rubus meracus,93
Rubus michiganensis,48
Rubus mollior,29
Rubus multifer,41
Rubus multispinus,5
Rubus mundus,9
Rubus nemorosus,296
Rubus nutkanus,14
Rubus obsessus,8
Rubus oklahomus,15
Rubus ostryifolius,84
Rubus parviflorus,6753
Rubus parviflorus ssp. velutinus,32
Rubus parviflorus var. bifarius,13
Rubus parviflorus var. grandiflorus,7
Rubus parviflorus var. heteradenius,2
Rubus parviflorus var. hypomalacus,15
Rubus parviflorus var. parviflorus,7
Rubus parviflorus var. velutinus,32
Rubus pensilvanicus,1017
Rubus persistens,4
Rubus philadelphicus,71
Rubus plicatifolius,202
Rubus plicatus,16620
Rubus prestonensis,2
Rubus procerus,46
Rubus procumbens,106
Rubus procumbens subsp. rhodophyllus,293091
Rubus profusiflorus,4
Rubus pubifolius,4
Rubus racemosus,1
Rubus recurvicaulis,82
Rubus roribaccus,234
Rubus rosaefolius,32
Rubus rosarius,2
Rubus rosifolius,3950
Rubus russeus,12
Rubus satis,32
Rubus scambens,1
Rubus schoolcraftianus,2
Rubus semierectus,1
Rubus senticosus,402
Rubus siekensis,7
Rubus steelei,61
Rubus subuniflorus,2
Rubus suus,61
Rubus tricolor,598
Rubus tygartensis,2
Rubus ulmifolis,1
Rubus ulmifolius,81941
Rubus ulmifolius var. anoplothyrsus,105
Rubus ulmifolius var. inermis,15
Rubus ulmifolius var. ulmifolius,1882
Rubus uvidus,10
Rubus variispinus,1
Rubus vestitus,6580
Rubus villosus,5
Rubus whartoniae,1
Rudbeckia amplexicaulis,737
Rudbeckia pinnatiloba,1
Rudbeckia triloba,1432
Rudbeckia triloba var. beadlei,1
Rudbeckia triloba var. pinnatiloba,9
Rudbeckia triloba var. rupestris,1
Ruellia brevifolia,718
Ruellia colorata,20
Ruellia graecizans,33
Ruellia macrophylla,105
Ruellia rivularis,2
Rumex acetosa,665771
Rumex acetosa ssp. acetosa,50980
Rumex acetosa ssp. alpestris,46
Rumex acetosa ssp. ambiguus,41
Rumex acetosa ssp. thyrsiflorus,3
Rumex alpestris,5254
Rumex brownei,19754
Rumex brownii,430
Rumex bucephalophorus,5731
Rumex confertus,2488
Rumex conglomeratus,100239
Rumex cristatus subsp. kerneri,2
Rumex frutescens,188
Rumex lunaria,628
Rumex obovatus,170
Rumex pseudoalpinus,650
Rumex thyrsiflorus,26183
Rumex vesicarius,2474
Rumex violascens,92
Ruta buxbaumii,2
Rytidosperma biannulare,27
Rytidosperma penicillatum,2882
Rytidosperma racemosum,3267
Rytidosperma tenuius,3897
Rytidostylis carthagenensis,163
Sabazia urticifolia,1
Sabazia urticifolia var. venezuelensis,1
Saccharum ravennae,588
Sagina linnaei,6
Sagina micropetala,3633
Sagina sabuletorum,848
Sagina saginoides,10772
Sagina saginoides var. hesperia,23
Sagittaria filiformis,86
Sagittaria graminea var. platyphylla,3
Sagittaria guayanensis,445
Sagittaria guyanensis,37
Sagittaria lancifolia,874
Sagittaria mohrii,2
Sagittaria natans,2319
Sagittaria platyphylla,4285
Sagittaria sagittifolia,57774
Sagittaria stagnorum,2
Sagittaria subulata,188
Sagittaria subulata var. gracillima,2
Sagittaria subulata var. natans,8
Sagittaria subulata var. subulata,1
Sagittaria teres,31
Salicornia depressa,345
Salicornia europaea,28670
Salicornia virginica,55
Salix cinerea,324336
Salix cinerea ssp. cinerea,324336
Salix elaeagnos,2815
Salix eleagnos,21053
Salix fragilis,52001
Salix incana,41
Salpichroa origanifolia,2033
Salpichroa rhomboidea,20
Salsola collina,1202
Salsola damascena,18
Salsola paulsenii,288
Salsola soda,1435
Salsola vermiculata,786
Salvia amplexicaulis,94
Salvia austriaca,124
Salvia pinnata,77
Salvia tomentosa,130
Salvia verticillata,9418
Salvia viridis,1251
Salvinia,235
Salvinia auriculata,1007
Salvinia cucullata,25
Salvinia natans,2537
Salvinia oblongifolia,84
Salvinia rotundifolia,16
Sambucus bipinnata,2
Sambucus canadensis,5063
Sambucus canadensis forma acutiloba,5063
Sambucus canadensis forma maxima,5063
Sambucus canadensis forma submollis,1
Sambucus canadensis forma typica,5063
Sambucus canadensis subsp. laciniata,38
Sambucus canadensis var. acutiloba,5063
Sambucus canadensis var. glabra,5063
Sambucus canadensis var. laciniata,38
Sambucus canadensis var. mexicana,25
Sambucus eberhardtii,2
Sambucus mexicana,914
Sambucus nigra,590207
Sambucus nigra subsp. canadensis,651
Sambucus nigra var. canadensis,651
Sambucus pubens var. maxima,466
Sambucus simpsonii,26
Sambucus velutina,4
Samolus floribundus,79
Samolus parviflorus,666
Samolus valerandi,34580
Samolus valerandi ssp. parviflorus,183
Sanchezia parvibracteata,161
Sanguisorba dodecandra,96
Sanguisorba microcephala,33
Sanguisorba officinalis,110510
Sanguisorba officinalis ssp. microcephala,5
Sanguisorba x tenuifolia,355
Santolina rosmarinifolia,292
Santolina virens,23
Sanvitalia angustifolia,266
Sanvitalia procumbens,2369
Sarconema scinaioides,12
Sargassum muticum,13720
Sargassum natans,8130
Satureja montana,16921
Saururus chinensis,550
Savastana nashii,2
Saxifraga granulata,84195
Saxifraga hirsuta,1775
Scandix australis,1212
Scandix stellata,663
Schedonorus inermis,1
Schedonorus pratensis,70079
Schedonorus sterilis,1
Schismus barbatus,8391
Schismus barbatus ssp. calycinus,14
Schismus barbatus ssp. perennis,1
Schismus calycinus,4
Schismus marginatus,3
Schkuhria anthemoidea,24
Schkuhria anthemoidea var. wrightii,10
Schkuhria pinnata,395
Schkuhria pinnata var. guatemalensis,168
Schkuhria pinnata var. pinnata,14
Schkuhria pinnata var. wislizeni,948
Schkuhria wislizeni,23
Schkuhria wislizeni var. frustrata,9
Schkuhria wislizeni var. wrightii,9
Schkuhria wislizenii,23
Schoenefeldia gracilis,5277
Schoenoplectiella supina,34
Schoenoplectus juncoides,638
Schoenoplectus litoralis subsp. thermalis,6
Schoenoplectus maritimus,22422
Schoenoplectus mucronatus,78
Schoenoplectus pungens,3526
Schoenus capitatus,2
Schoenus ferrugineus,16224
Schoenus pauciflorus,2180
Scilla bithynica,48
Scilla lilio-hyacinthus,460
Scilla peruviana,1620
Scirpus,5416
Scirpus americanus var. pungens,1
Scirpus atrovirens,1851
Scirpus grossus,86
Scirpus juncoides,410
Scirpus lomanus,2
Scirpus maritimus,4308
Scirpus mucronatus,210
Scirpus pungens,163
Scirpus pungens var. monostachys,5416
Scirpus rothii,1
Scirpus rothii var. monostachys,5416
Scirpus solispicatus,1
Scleranthus perennis,18742
Sclerolaena tricuspis,3109
Scolymus maculatus,1548
Scopolia carniolica,668
Scorpiurus muricatus,3730
Scorpiurus subvillosus,4
Scorpiurus sulcatus,1221
Scrophularia auriculata,76925
Scrophularia canina,9067
Scrophularia chrysantha,110
Scrophularia scopolii,200
Scrophularia scorodonia,6668
Scutellaria minor,24042
Scutellaria racemosa,694
Scutellaria rojasii,1
Scutellaria rumicifolia,6
Secale cereale,11314
Secale cereale forma apertopaleata,11314
Secale cereale forma clausopaleatum,11314
Secale cereale forma eligulatum,11314
Secale cereale var. albicans,11314
Secale cereale var. albivelutinum,11314
Secale cereale var. alborubrum,11314
Secale cereale var. armeniacum,11314
Secale cereale var. aureum,11314
Secale cereale var. auriculatum,11314
Secale cereale var. biceps,11314
Secale cereale var. brachystachyon,11314
Secale cereale var. cinnamomeum,11314
Secale cereale var. clausopaleatum,11314
Secale cereale var. coloratum,11314
Secale cereale var. compactum,11314
Secale cereale var. compositum,2
Secale cereale var. depauperatum,11314
Secale cereale var. distachyon,11314
Secale cereale var. eligulatum,11314
Secale cereale var. epruinosum,11314
Secale cereale var. ferrugineum,11314
Secale cereale var. fuscum,11314
Secale cereale var. georgicum,11314
Secale cereale var. laeve,11314
Secale cereale var. laxum,11314
Secale cereale var. longiaristatum,11314
Secale cereale var. luteum,11314
Secale cereale var. macrostachyon,11314
Secale cereale var. mediusculum,11314
Secale cereale var. melanospermum,11314
Secale cereale var. monstrosum,11314
Secale cereale var. muticum,11314
Secale cereale var. nigrescens,11314
Secale cereale var. patens,11314
Secale cereale var. pectinatum,11314
Secale cereale var. persicum,11314
Secale cereale var. piliferum,11314
Secale cereale var. pilosum,11314
Secale cereale var. polystachyon,11314
Secale cereale var. pseudo-luteum,11314
Secale cereale var. pseudo-vulgare,11314
Secale cereale var. pubescens,11314
Secale cereale var. pullum,11314
Secale cereale var. rubidum,11314
Secale cereale var. rubiginosum,11314
Secale cereale var. rubrolaxum,11314
Secale cereale var. rubrum,11314
Secale cereale var. rufum,11314
Secale cereale var. scabriusculum,11314
Secale cereale var. setoso-brunneum,11314
Secale cereale var. setoso-clausopaleatum,11314
Secale cereale var. setoso-fuscum,11314
Secale cereale var. setoso-nigrum,11314
Secale cereale var. setoso-rufum,11314
Secale cereale var. setoso-vulpinum,11314
Secale cereale var. setosum,11314
Secale cereale var. subalbicans,11314
Secale cereale var. subcompactum,11314
Secale cereale var. subferrugineum,11314
Secale cereale var. subluteum,11314
Secale cereale var. submelanospermum,11314
Secale cereale var. subrubrum,11314
Secale cereale var. subvelutinum,11314
Secale cereale var. subvulgare,11314
Secale cereale var. subvulpinum,11314
Secale cereale var. triflorum,8
Secale cereale var. tuberculato-brunneum,11314
Secale cereale var. tuberculato-cinereum,11314
Secale cereale var. tuberculato-fuscum,11314
Secale cereale var. tuberculato-nigrum,11314
Secale cereale var. tuberculato-rufum,11314
Secale cereale var. tuberculato-vulpinum,11314
Secale cereale var. tuberculatum,11314
Secale cereale var. typicum,11314
Secale cereale var. unauriculatum,11314
Secale cereale var. vavilovii,2
Secale cereale var. velutino-rufum,11314
Secale cereale var. velutinocompactum,11314
Secale cereale var. velutinum,11314
Secale cereale var. virescens,11314
Secale cereale var. viviparum,11314
Secale cereale var. vulpinum,11314
Secale cereale var. zhukovskyi,11314
Secale montanum,73
Secale strictum,63
Secale sylvestre,264
Securigera securidaca,627
Sedum aizoon,678
Sedum anglicum,26280
Sedum dendroideum,239
Sedum ellacombianum,2
